time_s,raw_uV,preproc_uV
5434.66,7965686.274509807,2821846.0144814407
5434.67,1838235.294117652,1837652.5290476214
5434.68,3063725.490196077,1137049.2044692263
5434.69,-612745.0980391984,864051.5227565608
5434.7,5514705.882352957,1113278.2886736859
5434.71,3063725.490196077,1908218.3097986544
5434.72,612745.0980392268,3165030.31388511
5434.73,1838235.294117652,4677207.565347654
5434.74,22671568.627450995,6127053.710466443
5434.75,-612745.0980391984,7155783.772284567
5434.76,14093137.25490196,7471566.946551378
5434.77,-5514705.882352928,6966128.643440306
5434.78,21446078.431372568,5773902.340599293
5434.79,-612745.0980391984,4257569.881649434
5434.8,5514705.882352957,2897976.0119827786
5434.81,5514705.882352957,2126584.9593168288
5434.82,5514705.882352957,2164607.958921116
5434.83,612745.0980392268,2936111.4615808106
5434.84,3063725.490196077,4105620.7954880116
5434.85,5514705.882352957,5225299.767409013
5434.86,10416666.666666687,5911519.738549534
5434.87,10416666.666666687,6041121.368528979
5434.88,6740196.078431382,5810227.592947661
5434.89,6740196.078431382,5650229.247757353
5434.9,6740196.078431382,6037312.432072758
5434.91,7965686.274509807,7276150.603205012
5434.92,3063725.490196077,9334797.95117141
5434.93,26348039.2156863,11818640.206413804
5434.94,5514705.882352957,14102073.529876651
5434.95,25122549.019607846,15567780.701045513
5434.96,12867647.058823535,15852789.344593331
5434.97,20220588.235294145,15000708.139194243
5434.98,6740196.078431382,13453570.304881886
5434.99,18995098.03921569,11885758.609447062
5435.0,12867647.058823535,10945272.319095828
5435.01,14093137.25490196,11006692.201066475
5435.02,6740196.078431382,12040193.36741926
5435.03,18995098.03921569,13638156.92921472
5435.04,15318627.450980416,15192341.524016019
5435.05,18995098.03921569,16133740.480454436
5435.06,16544117.64705884,16130891.917240532
5435.07,16544117.64705884,15181017.532737352
5435.08,17769607.843137264,13567651.349491457
5435.09,12867647.058823535,11716026.86533466
5435.1,7965686.274509807,10032278.12357566
5435.11,12867647.058823535,8782121.723000234
5435.12,9191176.470588261,8074309.6732011745
5435.13,-3063725.490196077,7919445.523372812
5435.14,25122549.019607846,8316140.92064146
5435.15,4289215.686274531,9301039.008007463
5435.16,23897058.82352942,10912735.004589513
5435.17,9191176.470588261,13089242.31724427
5435.18,12867647.058823535,15558687.12533315
5435.19,9191176.470588261,17793052.297828473
5435.2,23897058.82352942,19083251.082722306
5435.21,32475490.196078453,18741850.532907497
5435.22,16544117.64705884,16361077.196039787
5435.23,7965686.274509807,12028149.701892171
5435.24,7965686.274509807,6394777.188878945
5435.25,1838235.294117652,534865.7059945121
5435.26,-3063725.490196077,-4373233.222702511
5435.27,-3063725.490196077,-7410478.88352651
5435.28,-7965686.274509807,-8246930.1503573
5435.29,-9191176.470588231,-7231056.299053762
5435.3,-9191176.470588231,-5243978.783881266
5435.31,11642156.86274511,-3362230.4779130938
5435.32,-12867647.058823507,-2458910.0576156043
5435.33,9191176.470588261,-2887816.9507548274
5435.34,-6740196.078431353,-4385953.770321782
5435.35,-4289215.686274502,-6215484.180571984
5435.36,-11642156.862745082,-7495171.098191456
5435.37,-4289215.686274502,-7571202.693017441
5435.38,-10416666.666666657,-6290370.440252473
5435.39,6740196.078431382,-4055918.589109611
5435.4,-612745.0980391984,-1657661.0808341901
5435.41,1838235.294117652,57760.48079893625
5435.42,-3063725.490196077,522409.8383731985
5435.43,4289215.686274531,-340647.79125878395
5435.44,-4289215.686274502,-2092671.026040546
5435.45,-1838235.2941176237,-3970747.5120509383
5435.46,-1838235.2941176237,-5191262.071942055
5435.47,-4289215.686274502,-5257864.04038621
5435.48,-3063725.490196077,-4109629.1313895634
5435.49,-3063725.490196077,-2132157.0161060537
5435.5,1838235.294117652,27420.314237288414
5435.51,14093137.25490196,1711221.673254107
5435.52,-9191176.470588231,2487749.993528087
5435.53,-612745.0980391984,2272629.452220431
5435.54,15318627.450980416,1308900.2288745786
5435.55,612745.0980392268,22432.951734416616
5435.56,-6740196.078431353,-1160579.5579526972
5435.57,-1838235.2941176237,-1966542.1387422183
5435.58,3063725.490196077,-2333840.887526786
5435.59,612745.0980392268,-2370000.0786959594
5435.6,-1838235.2941176237,-2245887.2258265545
5435.61,-612745.0980391984,-2087038.3023982458
5435.62,-1838235.2941176237,-1913364.586943107
5435.63,-3063725.490196077,-1640823.8868772637
5435.64,3063725.490196077,-1161876.3307786845
5435.65,-612745.0980391984,-436114.02577677614
5435.66,4289215.686274531,444969.8591218967
5435.67,1838235.294117652,1245816.5991766586
5435.68,3063725.490196077,1649107.3887547588
5435.69,3063725.490196077,1368166.121086593
5435.7,-1838235.2941176237,260766.5308972783
5435.71,-3063725.490196077,-1599262.3186323177
5435.72,9191176.470588261,-3937016.8123683864
5435.73,-14093137.25490196,-6344669.59721253
5435.74,612745.0980392268,-8383201.039510872
5435.75,-22671568.627450965,-9692811.96380765
5435.76,4289215.686274531,-10083631.57807572
5435.77,-16544117.647058811,-9569211.283048475
5435.78,-1838235.2941176237,-8342044.422204541
5435.79,-5514705.882352928,-6706884.297083628
5435.8,-4289215.686274502,-5005471.900417655
5435.81,-4289215.686274502,-3532574.0924843913
5435.82,1838235.294117652,-2483514.131054447
5435.83,-1838235.2941176237,-1929496.946235611
5435.84,-4289215.686274502,-1808246.493196362
5435.85,-612745.0980391984,-1952816.2926338827
5435.86,1838235.294117652,-2130845.233768528
5435.87,3063725.490196077,-2104526.381100157
5435.88,-612745.0980391984,-1693311.0572614658
5435.89,-4289215.686274502,-831425.9091848752
5435.9,4289215.686274531,404755.7391052576
5435.91,612745.0980392268,1808582.3733140703
5435.92,-9191176.470588231,3093295.914986806
5435.93,30024509.803921577,3955596.3361601075
5435.94,1838235.294117652,4167394.8582582297
5435.95,-3063725.490196077,3649318.9155398007
5435.96,1838235.294117652,2493258.493985956
5435.97,5514705.882352957,937800.5818794342
5435.98,-612745.0980391984,-706464.2885455927
5435.99,-612745.0980391984,-2155216.5114674238
5436.0,-612745.0980391984,-3248213.4152686857
5436.01,-612745.0980391984,-3981612.6339482423
5436.02,-6740196.078431353,-4512245.638394526
5436.03,-3063725.490196077,-5080303.332601264
5436.04,-5514705.882352928,-5918909.94778524
5436.05,-4289215.686274502,-7161243.780254638
5436.06,-9191176.470588231,-8790162.376658872
5436.07,-9191176.470588231,-10635780.321283063
5436.08,-9191176.470588231,-12430050.52092853
5436.09,-15318627.450980386,-13878501.790740881
5436.1,-14093137.25490196,-14759594.763534509
5436.11,-6740196.078431353,-14979126.161086619
5436.12,-14093137.25490196,-14592452.12913733
5436.13,-27573529.411764696,-13772554.339049166
5436.14,3063725.490196077,-12761144.371634103
5436.15,-21446078.431372542,-11805455.19806981
5436.16,1838235.294117652,-11103102.296820585
5436.17,-11642156.862745082,-10763918.45879933
5436.18,-7965686.274509807,-10802254.01660478
5436.19,-17769607.84313724,-11149108.4217596
5436.2,-10416666.666666657,-11675619.429577412
5436.21,-11642156.862745082,-12211422.831620209
5436.22,-5514705.882352928,-12589206.860207096
